,Label,ID,Texte
2226,N,1006047577685614593,@NubianAngie oui mais eux ils aident ton pays pdt que toi tu te la coule douce devant ton portable a faire des threads
2227,N,1006046395827146752,@NubianAngie Mdr et toi t'as fait quoi pour l'Afrique ? A part tweeter et croire au Wakanda ?
2228,,1006045583721816064,"@NubianAngie c'est vrai, n'allez pas en Afrique les Blancs, laissez les noirs se démerder seuls"
2229,N,1006040206267514880,@NubianAngie J'allais répondre qu'on dirait du sous Malcom X d'opérette et puis j'ai vu ta bannière...
2230,N,1006039325501517825,@NubianAngie https://t.co/VPPu50gtYW
2231,,1006037610781986816,"@NubianAngie @mubiqueen Vous avez déjà vu des noir aider des noir ? Non alors va baiser ta daronne et laisse les ""blancs"" aider et prendre des photos pour de remémorer un beau souvenir et casse pas les couilles. Toi t'as envie qu'on laisse tes amis crever"
2232,N,1006034544955461632,"@NubianAngie Et toi tu ferais mieux de prendre des photos de toi aidant les autres dans la pauvreté au lieu de faire des tweets sans fondement et remplis de haine et de racisme, tu créer le racisme là où il y en a pas ! Et des personnes comme toi il y en "
2233,N,1006031146797461504,"@NubianAngie Ok les blancs ne vont plus oeuvrer en Afrique, ni faire les touristes.....retour à l age de pierre sous 10 ans. Soyez sérieuse et arrêtez de nous gonfler avec vos remarques de décérébrée"
2234,N,1006028606806556672,@NubianAngie Ça veut dire quoi « les blancs » si tu es asiatique donc «Jaune » celon toi. C’est bon tu peux faire des photos?
2235,H,1006027606733606922,@NubianAngie Quand est ce que les africains vont se démerder pour plus laisser leur marmaille sale et déguenillée mendier de la nourriture dans la rue? Mentalité d'assistés et d'irresponsables... Et ça se plaint de tout ce que font les blancs sans arrêt a
2236,,1006026632816193536,"@NubianAngie Toutes ses ONG sont hypocrites. Ce n'est pas pour rien Vladimir Poutine les a chassés de la Russie. En Afrique Subsaharienne la Diaspora vient en aide par l'envoi des milliards, l'apport des ONG (Organisations Non Gouvernementales) des Blancs"
2237,N,1006018809843642368,@NubianAngie En attendant ce sont eux qui aident et nous qui regardons donc faut arrêter de donner des leçons si on s’aide même pas entre africains
2238,N,1006112269770657793,@daasyounes @NubianAngie C’est incroyable le culot de certaines personnes
2239,N,1006118287980355584,@blade79x @NubianAngie C grv
2240,N,1006013122853949442,@NubianAngie Tu fais quoi pour l'Afrique? Rien? Alors ferme la
2241,,1006006148535848960,"@NubianAngie J’ai toujours pensé que, comme vous étiez libre et indépendant maintenant, bah vous n’avez qu’à vous démerder ! Bien sûr sans aide financière des whites saviors, ça va de soit ! Team charbon https://t.co/YcIPime9Pb"
2242,H,1006005168331198465,"@NubianAngie Je suis de ton avis, je suis pour le fait de vous laisser crever de faim et du sida, ainsi nous pourrons nous préoccuper de nos enfants, bien sûr nous vous renverrons tout les migrants pour qu’ils s’occupent de vous, la chance !"
2243,N,1006001582335504386,@NubianAngie On dirait que vous avez un complexe d’infériorité face à la race blanche sa vous dérange tant que un blanc se prend en photo avec des groupes... le sujet principal  c’est l’humanitaire et  tu dit toi même que les blancs font de l’humanitaire 
2244,N,1006001055627468801,"@NubianAngie Ca applaudit quand c'est une Rihanna ou un Akon qui viennent le faire devant les téloches. La c'est pas le fait de se montrer, c'est le fait d'être "" white "" et "" paternaliste "". Soyez savior aussi, le rôle de héros et de père n'est pas réser"
2245,N,1005998028187152384,@NubianAngie GLOIRE À L'AMOUR !
2246,N,1005996976939393033,@NubianAngie J’espère que tu aides l’Afrique pour parler comme ça
2247,N,1005992927661707265,@NubianAngie Aya 3IQ
2248,N,1005991712584536064,@NubianAngie Dites-nous alors ce que VOUS vous faites pour vos frères et sœurs d’Afrique. Taper sur les white n’a aucun intérêt et c’est si puéril 👎🏾👎🏾👎🏾👎🏾
2249,N,1005983971069612042,@NubianAngie Discours 2.0 je suis aller au Senegal pour construire ect je prenais des photos avec enfants personnes âgées et crois moi c'est même eux qui me demandais pour que les pays voient ce qu'il vivent donc art de parler dans le vent
2250,H,1005969162458599430,"@NubianAngie Ok bha va faire ta vie dans ta terre sacrée, élève-y tes enfants, fais-en des gens respectables et casse nous pas les couilles."
2251,N,1005968116759883777,@NubianAngie Et toi tu fait quoi ?
2252,N,1005966315004334080,@NubianAngie c'est un des trucs les plus cons que j'ai jamais lu du coup je mise sur un Troll
2253,N,1005962428570619904,"@NubianAngie Au moins ces ""blancs"" y vont et font les choses. Prendre des photo avec les enfants et autres tu crois pas que ca leur fait plaisir ?! Tjr entrain de se plaindre wAllah et faut arreter de croire que tout est ostentatoir les gens agissent pas "
2254,N,1005961802260385792,@NubianAngie vous etes ravagés certain c pas possible
2255,N,1005961170950516741,"@NubianAngie J'avoue, ""regarder je sui genti non ? jfai des foto avec des jen den le besoin donc forsémen je sui pa la pour le buzz"""
2256,,1005960623484821504,@NubianAngie Comment dire... vous nous faites chier avec votre victimisation relisez l’histoire et vous comprendrez que vous seuls en êtes responsables. Restez chez vous et développer vos pays !
2257,N,1005960597413007361,"@NubianAngie Tous les blancs n'ont pas un mauvais fond et ils veulent peut-être nous découvrir ou découvrir l'Afrique mais avec des gens comme toi, le monde avancera vraiment pas et dans l'histoire c'est toi qui montre une mauvaise image de notre communau"
2258,N,1005959871592828930,@NubianAngie Vous dites pas que cette expérience les ont peut-être touche qu ils veulent s'exprimer pour pouvoir toucher d'autres personnes à vouloir aussi aidé ou qu'ils ont créé des liens forts avec eux ? Faut arreter de ce victimise pour a un rien et f
2259,N,1005959117566021633,@NubianAngie Franchement je suis Noir et ce que tu dit j'approuve pas du tout c'est pas parce que des blancs prennent en photos des grp d'enfants pdt des actes humanitaires ou autres  qu ils veulent jst ce montrer ou on un mauvais fond. A un moment donné 
2260,H,1005955398854238209,@NubianAngie defenestre tes morts toi
2261,N,1005953521987080195,"@NubianAngie ""ce... ne... sont... pas... des... trophées... paternalistes..."" et hop c'est tweeté ça leur apprendra https://t.co/EyIjvLFAGE"
2262,H,1006156209379004416,@ColmanLegrand @NubianAngie je suis sur je peux faire au moins 100 likes avec ce tweet sur les attention whore humanitaires...
2263,N,1005952087950282755,@NubianAngie Et toi t'a fais quoi pour les petits afriquains tu critique mais bon... Tu n'est pas mieux
2264,N,1005944173667680256,@NubianAngie Si t’es pas contente ou que ton ego en prend un corps fait mieux
2265,N,1005941328629436418,"@NubianAngie Personnellement j’ai déjà fait une mission humanitaire et j’ai belle et bien poster les photos sur mon compte insta privé et pourtant j’ai fait cela pour aider et non pour les photos mais notamment pour inciter mes proches à ouvrir les yeux, "
2266,N,1005940949795655680,@NubianAngie Parle pas des humains
2267,N,1005940582785708033,"@NubianAngie Certains prennent des photos à ces fins, d'autres non. Ce qu'il faut voir cest qu'il y a des gens dans le besoin à aider et c'est ce qu'ils ont fait quelles que soient les raisons qui ont pu les motiver"
2268,N,1005937355201679360,@NubianAngie Tu vois le mal là où il n’y en a pas ! Ca incitera surement qqun d’autre à aller faire des actions ect...
2269,N,1005935797122555904,@NubianAngie toi  pauvre  idiote  tu  souffres  de la  victimisation! va te faire soigner  t'es malade! Dans mon pays tout le monde est bienvenu on ne voit  pas un touriste et encore moins un humanitaire comme un ennemi! Ils ont le droit de prendre des ph
2270,,1005934568728297472,"@NubianAngie pourquoi ne pas  dire  tout  court   ""les blancs  cesser  d'aller en  Afrique""   et  comme ça   avec le  droit  de  riposte  le  droit  à la  réciprocité  les  européens  diront le  même aux  noirs!  cesser  d'aller en Europe et  construisez "
2271,,1005929788283015169,"@NubianAngie Les blancs, laissez les africains se démerder entre eux, ne foutez plus un pied sur ce continent : quoi que vous y fassiez, cela vous sera reproché. Corollaire : les africains leucodermophobes qui squattez l'Europe, remigrez, fissa !"
2272,N,1005929260899553286,"@NubianAngie L'Afrique ne cesse de demander de l'aide humanitaire partout. Si on cesse, tu seras la première en dire qu'on est des ordures à laisser un continent crever."
2273,N,1005928783847837696,@NubianAngie Fraserieux ce tweet est plus que debile! Il est ou le soucis? J trouve que ce genre de photos peuvent meme motiver d autres a faire de meme! Quelle mentalité de merde
2274,N,1005928656206815233,"@NubianAngie Il faut faire passer un message au reste du monde, les réseaux sociaux aident énormément. Bien sûre il ne s’agit pas de partager un post en tant que trophé, mais vraiment d’expliquer la situation actuelle et de toucher les autres, de leurs fa"
2275,N,1005924868850896896,"@NubianAngie ptdr ils aident les gens bénévolement eux et ça se permet de critiquer quand ça fout rien de sa vie, incroyable"
2276,N,1005921267709566977,@NubianAngie Par contre tu parles pas de ceux qui prennent ds vacances pr faire de l humanitaire amener ds médocs alors tout n est pas négatif reflechi
2277,,1005920673271812102,"@NubianAngie C’est clair, laissez les se démerder. Ca permettra peut-être à leurs géniteurs de comprendre le lien entre faire « goulou goulou » et la ponte, 9 mois plus tard, d’un gamin qu’ils ne savent même pas nourrir."
2278,N,1005918689097584642,"@NubianAngie Est-ce que je peux dire que t'es une ""Back Racist""?"
2279,,1005916611348455427,"@NubianAngie La noire, si tu allais en Afrique t'occuper desdits enfants ? Y aurait plus de blancs comme ça, non ?"
2280,H,1005913731908415488,@NubianAngie Pauvre imbécile ...
2281,,1005908126690955264,@NubianAngie Justement je vais pas en Afrique et je me moque de ces Africains qui massacrent leur congénère au coupe coupe et qui devraient faire de l'agriculture
2282,H,1005907192258711557,"@NubianAngie totalement d'accord, ces gens me donnent la gerbe à moi aussi"
2283,N,1005906211483643906,@NubianAngie c’est pas de notre faute c’est plus fort que nous https://t.co/XI4Z8J3dND
2284,H,1005903096613081093,@NubianAngie Et bien rester dans votre merde alors....
2285,,1005902323099594753,@NubianAngie Super ! On vous laisse vous dépatouiller et vous vous rentrez en Afrique vous occuper de vos frères/soeurs vu qu'on sait pas s'occuper de vous ça vous va ?
2286,N,1005901728338898944,@NubianAngie LeS bLAnc kan vOu allez en Afrik pOur Des RaIsONs HUMAnitaiRE arrEtÉ dE pReNdRE des FOto https://t.co/Y8d1Pk4BiJ
2287,H,1005900352904990720,"@NubianAngie Butine tes grands morts sale crevure, t'es qui pour dire aux autres ce qu'ils doivent faire ? D'où tu parles francais, d'où t'utilises twitter ?"
2288,H,1005897672950276096,@NubianAngie Je te propose d'aller soulever tes ancêtres
2289,,1005891892318556161,"@NubianAngie Pas la peine de les aider, les africains qui se débrouillent sans nous."
2290,,1005883442914095106,@NubianAngie Les noirs arrêtez de dire blancs merci. Parce que quand c'est vous vous faites des cacas nerveux. Ne vous plaignez pas après quand on dit noirs maintenant.
2291,N,1005886571390951424,@boubi75000 @NubianAngie Sinon quoi ? Tu vas faire quoi ?
2292,N,1005894516505743360,@Anika92283763 @NubianAngie Mais je souligne bien votre racisme
2293,N,1005940546274242560,@boubi75000 @NubianAngie 😂😂😂 KO
2294,N,1005894436474191873,@Anika92283763 @NubianAngie Je vais rien faire
2295,N,1006066549516652544,"@boubi75000 @Anika92283763 @NubianAngie mdrrr le « sinon quoi tu va faire quoi »,  twitter me choque"
2296,N,1006122209990053889,@sedrimusic @Anika92283763 @NubianAngie Parce que si on regarde sa réponse elle n'a rien à voir avec ma question sa montre le degré d'intelligence !
2297,N,1006235579414171649,@boubi75000 @sedrimusic @NubianAngie Par contre on voit bien le type d'éducation reçu 💩💩
2298,N,1006235479518466056,@boubi75000 @sedrimusic @NubianAngie Et c'est l'auteur de ce tweet qui est sensé être mieux que moi ?! Tu veux parler de mon intelligence ?! Je suis bien plus ouvert d'esprit que toi. Ton petit cerveau ne peut pas stocker autant de tolérance. https://t.co
2299,N,1006121956721164288,@sedrimusic @Anika92283763 @NubianAngie Oh moi je laisse aboyer les chiens je rentre pas dans leur jeu
2300,N,1006234634345238528,@boubi75000 @sedrimusic @NubianAngie Fermes ta gueule ! Tu parles mal des gens tu récoltes ce que t'as semé. Tu vois pas tes confrères racistes mais tu nous vois nous. Vas te faire voir
2301,N,1006066906758090752,@sedrimusic @boubi75000 @NubianAngie Tu vas même t'etouffer 😂
2302,N,1005878652008128512,@NubianAngie Je suis partagée avec ce que tu dis parce je trouve que c'est une bonne influence et ça incite les personnes à faire des bonnes actions..
2303,N,1005878332339220485,@NubianAngie Arrêtez de voir le mal partout
2304,H,1005874556165414912,@NubianAngie Retournes en Afrique et fais pas chier.
2305,N,1005873782173634560,@NubianAngie En fait quoi qu'on fasse c'est mal ah c'est bon flemme!Ftg!
2306,,1005867720796262401,"@NubianAngie Si les gosses ne nous couraient pas après en demandant de l'argent, des bonbons, des ballons, ou des photos, on passerait de meilleures vacances. Éduquez-les. Là-bas comme ici, au lieu de les pondre et les laisser gambader pour vous plaindre "
2307,H,1005866290718937093,@NubianAngie Tkt on a pas envies d y aller dans ton continent de merde.
2308,N,1005865242746851328,@NubianAngie Ton tweet aussi inutile que t’as vie bouge de la
2309,N,1005864135287066624,@NubianAngie Ok les noires dsl
2310,H,1005863065731129344,@NubianAngie Ne t’inquiète pas. Je ne mettrai jamais les pieds en afrique. Les décharges à ciel ouvert ce n’est pas mon truc.
2311,,1005861582516178944,"@NubianAngie Ça serait fun que suite ce tweet, plus aucun blanc n'aide vu le manque de reconnaissance. On est en surpopulation donc finalement c'est peut être bien vu, tu fais sûrement une bonne proposition pour la planète là ! Le wakanda peut se débrouil"
